1990,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
675,"Infekce prsu nebo bradavky, sdružené porodem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
676,Jiné nemoci prsu sdružené s porodem a poruchy laktace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XII,Nemoci kůže a podkožního vaziva,28,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,1,1,3,5,9,6,
680,Furunkl a karbunkl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
681,Flegmóna nebo absces prstu ruky nebo nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
682,Jiná flegmóna nebo absces,8,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,2,2,1,1,
683,Akutní zánět mízních uzlin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
684,Impetigo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
685,Pilonidální cysta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
686,Jiné místní infekce kůže a podkožního vaziva,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
690,Dermatosis erythematosquamosa (seboroický zánět kůže),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
691,Atopický ekzém a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
692,Kontaktní dermatitis (ekzém) a jiné ekzémy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
693,Dermatitis vyvolaná požitými látkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
694,Puchýřnaté dermatózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
695,Erytémová onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
696,lupénka a podobná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
697,Lišej,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
698,Svědění a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
700,Kuří oka a mozoly,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
701,Jiná hypertrofická a atrofická onemocnění kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
702,Jiné dermatózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
703,Nemoci nehtů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
704,Nemoci vlasů a vlasových míšků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
705,Nemoci potních žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
706,Nemoci mazových žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
707,Chronický kožní vřed,20,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,1,3,8,5,
708,Kopřivka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
709,Jiné nemoci kůže a podkožního vaziva,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XIII,Nemoci svalové a kosterní soustavy a pojivové tkáně,49,-,-,-,-,-,1,-,1,-,1,2,1,3,1,5,7,3,7,4,5,4,4,
710,Difúzní nemoci pojivové tkáně (kolagenní nemoci),15,-,-,-,-,-,-,-,1,-,1,1,-,3,1,3,3,-,2,-,-,-,-,
711,Artropatie sdružené s infekcemi,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
712,Krystalové artropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
713,Artropatie při jiných nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
714,Progresivní polyartritis a jiné chronické systémové polyartritidy,24,-,-,-,-,-,1,-,-,-,-,1,1,-,-,2,4,3,4,2,5,-,1,
715,Osteoartróza a příbuzné nemoci,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,
716,Jiné a blíže neurčené artropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
717,Vnitřní poruchy kolenního kloubu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
718,Jiné vnitřní poruchy kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
719,Jiné a blíže neurčené poruchy kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
720,Spondyliti ankylosans a jiné zánětlivé spondylopatie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
721,Spondylóza a příbuzné nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
722,Nemoci meziobratlových plotének,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
723,Jiné nemoci krční krajiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
724,Jiné a blíže neurčené nemoci zad,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
725,Polymyalgia rheumatica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
726,Periferní antézopatie a příbuzné syndromy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
727,"Jiné nemoci synovie, šlach a pouzder",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
728,"Nemoci svalů, vazů a povázek",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
729,Jiné nemoci měkkých tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
730,"Zánět kostní dřeně, zánět okostice a jiné infekce postihující kost",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
731,Osteitis deformans a osteopatie sdružené s jinými nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
732,Osteochondropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
733,Jiné nemoci kostí a chrupavek,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,3,
734,Plochá noha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
735,Získané deformity prstů nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
736,Jiné získané deformity končetin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
737,Zkřivení páteře,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
738,Jiné získané deformity končetin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
739,"Nealopatická poškození, nezařazená jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XIV,Vrozené vady,198,149,14,4,3,4,5,5,4,2,1,3,2,1,1,-,-,-,-,-,-,-,-,
740,Anencefalus a podobné vady,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
741,Rozštěp páteře,17,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
742,Jiné vrozené vady nervové soustavy,23,18,3,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
743,Vrozené vady oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
744,"Vrozené vady ucha, obličeje a krku",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
745,Vrozené vady srdečního bulbu a uzávěrů srdečních přepážek,39,22,3,1,2,1,1,2,3,-,1,1,1,-,1,-,-,-,-,-,-,-,-,
746,Jiné vrozené vady srdce,30,22,1,-,1,1,1,1,-,1,-,2,-,-,-,-,-,-,-,-,-,-,-,
747,Jiné vrozené vady oběhové soustavy,12,9,1,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
748,Vrozené vady dýchací soustavy,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
749,Rozštěp patra a rozštěp rtu,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
750,Jiné vrozené vady horní části trávicí soustavy,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
751,Jiné vrozené vady trávicí soustavy,14,11,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
752,Vrozené vady pohlavního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
753,Vrozené vady močového ústrojí,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
754,Některé vrozené deformity svalstva a kostry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
755,Jiné vrozené vady končetin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
756,Jiné vrozené vady svalstva a kostry,11,10,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
757,"Vrozené vady kůže, podkožního vaziva, vlasů, nehtů a prsů",2,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
758,Vrozené vady chromosomů,13,9,2,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
759,Jiné a blíže neurčené vrozené vady,21,16,1,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XV,Některá onemocnění vzniklá v perinatálním období,305,305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
760,"Postižení plodu nebo novorozence onemocněním matky, které nemusí souviset s posledním těhotenství",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
761,Postižení plodu nebo novorozence mateřskou komplikací těhotenství,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
762,"Postižení plodu nebo novorozence komplikací lůžka, pupečníku nebo blan",6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
763,Postižení plodu nebo novorozence jinou komplikací porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
764,Nízká váha nebo podvýživa plodu,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
765,Stavy souvisící se zkrácenou délkou těhotenství nebo blíže neurčenou nízkou porodní vahou,140,140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
766,Stavy souvisící s prodlouženým těhotenstvím nebo velkou porodní vahou,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
767,Poranění za porodu,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
768,Nitroděložní hypoxie nebo porodní asfyxie,49,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
769,Syndrom respirační tísně,32,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
770,Jiná respirační onemocnění plodu nebo novorozence,21,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
771,Infekce specifické pro perinatální období,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
772,Krvácení plodu nebo novorozence,37,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
773,Hemolytická nemoc plodu nebo novorozence způsobená izoimunizací,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
774,Jiná perinatální žloutenka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
775,"Endokrinní a metabolická onemocnění, specifická pro plod a novorozence",2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
776,Hematologická onemocnění plodu nebo novorozence,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
777,Perinatální onemocnění trávicí soustavy,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
778,Onemocnění postihující kůži a podkožní vazivo nebo regulaci teploty u plodu nebo novorozence,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
779,Jiná a nepřesně určená onemocnění vzniklá v perinatálním období,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XVI,Příznaky a znaky nemocí a nedostatečně charakterizované stavy,410,14,-,-,-,-,-,-,1,-,1,1,2,1,3,5,4,4,9,15,36,82,232,
780,Celkové příznaky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
781,"Příznaky od nervové, svalové nebo kosterní soustavy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
782,Příznaky na kůži nebo na jiné povrchové tkáni,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
783,"Příznaky týkající se výživy, přeměny látek a vývoje",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
784,Příznaky týkající se hlavy nebo krku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
785,Příznaky od oběhové soustavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
786,Příznaky od dýchací soustavy a jiné příznaky hrudních onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
787,Příznaky od trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
788,Příznaky od močové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
789,Jiné příznaky břišní a pánevní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
790,Nespecifické abnormální nálezy při vyšetření krve,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
791,Nespecifické abnormální nálezy při vyšetření moči,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
792,Nespecifické abnormální nálezy v jiných tělesných látkách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
793,Nespecifické abnormální nálezy při radiologickém nebo jiném vyšetření tělesných orgánů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
794,Nespecifické abnormální výsledky funkčních vyšetření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
795,Nespecifické abnormální nálezy histologické a imunologické,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
796,Jiné nespecifické abnormální nálezy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
797,Stařecká sešlost bez psychózy,334,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,26,76,222,
798,Náhlé úmrtí z neznámé příčiny,33,13,-,-,-,-,-,-,-,-,-,-,2,-,-,1,1,2,1,4,3,2,4,
799,Jiné nepřesně určené a neznámé příčiny nemocnosti a úmrtnosti,42,1,-,-,-,-,-,-,1,-,1,1,-,1,3,4,3,2,3,6,6,4,6,
,,,,,,,,,,,,,,,,,,,,,,,,,
XVII,Poranění a otravy,3 667,28,7,5,11,3,23,18,92,74,47,69,86,113,96,77,88,146,210,233,573,771,897,
800,Zlomenina lebeční klenby,58,1,1,-,-,-,3,-,6,4,1,1,1,-,3,5,2,2,5,5,9,6,3,
801,Zlomenina lebeční spodiny  ,110,-,1,-,-,-,4,5,11,12,2,3,3,7,4,4,6,6,8,11,12,6,5,
802,Zlomenina obličejových kosti  ,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
803,Jiná nebo ns zlomenina lebky,4,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,1,-,-,-,1,-,-,
804,Mnohočetné zlomeniny postihující lebku ,23,-,-,-,-,-,2,-,2,1,1,1,-,-,1,1,2,1,-,1,6,3,1,
805,Zlomenina páteře bez poškození míchy ,36,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,1,2,4,11,6,8,
806,Zlomenina  páteře  s  poškozením míchy,37,-,-,-,-,-,1,-,5,2,-,2,1,-,1,-,1,2,5,9,5,3,-,
807,"Zlomenina žebra (žeber) hrudní kosti, hrtanu nebo průdušnice",43,-,-,-,-,-,-,1,1,1,-,1,2,3,2,3,2,-,3,1,9,5,9,
808,Zlomenina pánve ,84,-,-,-,-,-,-,-,2,1,-,-,2,1,-,-,1,1,3,6,12,21,34,
809,Nepřesně  určené  zlomeniny kosti trupu,4,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,
810,Zlomenina klíční kosti ,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,
811,Zlomenina  lopatky ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
812,Zlomenina pažní kosti ,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,9,13,16,
813,Zlomenina  kosti loketní a  (nebo) vřetenní,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,3,
814,Zlomenina zápěstní kosti,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
815,Zlomenina záprstní kosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
816,Zlomenina jednoho nebo více článků prstů ruky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
818,Nepřesně určené zlomeniny horní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
819,Mnohočetné zlomeniny postihující obě horní končetiny nebo horní končetinu současně se žebrem (h. k.),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
820,Zlomenina krčku stehenní kosti ,1 633,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,7,24,50,92,314,500,641,
821,Zlomenina  jiné nebo ns části stehenní kosti ,150,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,2,4,8,6,24,54,49,
822,Zlomenina čéšky ,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,
823,Zlomenina holenní a (nebo) lýtkové kosti,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,3,2,4,6,8,
824,Zlomenina kotníku ,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,1,4,
825,Zlomenina jedné nebo více nártních a (nebo zanártních) kostí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
826,Zlomenina jednoho nebo více článků prstů nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
827,Jiné mnohočetné nebo nepřesně určené zlomeniny dolní končetiny,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
828,"Mnohočetné zlomeniny postihující obě dolní končetiny, dolní a horní končetinu současně se žebrem ",9,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,2,1,1,-,2,
829,Zlomenina blíže neurčené kosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
831,Vymknutí ramene,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
835,Vymknutí kyčle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
 836,Vymknutí kolena,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
838,Vymknutí nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
840,Podvrtnutí nebo namožení ramene nebo nadloktí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
843,Podvrtnutí nebo namožení kyčle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
850,Otřes mozku,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,6,
851,Roztržení nebo zhmoždění mozku,110,-,-,-,2,-,4,1,8,2,4,2,5,8,7,6,6,10,8,3,12,14,8,
852,Subarachnoidalní subduralní nebo extradurální  krvácení po úraze,31,-,2,-,-,-,1,-,1,1,1,-,-,1,2,1,-,2,3,2,8,4,2,
853,Jiné nebo ns nitrolební krvácení po úraze,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,
854,Nitrolební poranění jiné nebo ns povahy,7,1,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,-,-,2,1,-,-,
860,Traumatický pneumotorax nebo hemotorax,6,-,-,-,-,-,-,-,-,2,-,-,-,1,-,-,-,-,1,-,-,2,-,
861,Poranění srdce nebo plic,46,-,-,-,-,1,-,1,4,6,4,3,8,5,3,2,2,3,1,1,1,1,-,
862,Poranění jiných nebo ns hrudních orgánů,12,-,1,-,-,-,-,1,2,-,-,1,1,-,2,1,-,1,-,-,1,-,1,
863,Poranění žaludku nebo střev,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,
864,Poranění jater,5,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,1,1,-,
865,Poranění sleziny,4,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,2,-,-,-,-,
866,Poranění ledvin(y),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
867,Poranění pánevních orgánů,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
868,Poranění jiných nitrobřišních orgánů,6,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,-,1,-,1,1,-,-,
869,Vnitřní poranění ns nebo nepřesně určených orgánů,191,-,-,-,1,-,-,1,14,4,5,10,15,14,15,8,9,9,11,14,27,18,16,
871,Otevřená rána očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
873,Jiná otevřena rána hlavy,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
874,Otevřena rána krku,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
875,Otevřena rána (stěny) hrudníku,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
877,Otevřená rána hyždí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
879,Otevřena  rána  jiného nebo ns místa nebo končetiny,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
880,Otevřená rána ramene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
881,"Otevřená rána lokte, předloktí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
882,Otevřená rána ruky mimo zranění postihující prsty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
884,Mnohočetné nebo blíže neurčené rány horní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
885,Traumatická amputace palce ruky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
886,Traumatická amputace jiného prstu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
887,Traumatická amputace paže nebo ruky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
890,Otevřená rána kyčle nebo stehna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
891,"Otevřená rána kolena, bérce nebo kotníku",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
892,Otevřená rána nohy mimo zranění postihující samotný prst,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
893,Otevřená rána prstu nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
894,Mnohočetné nebo blíže neurčené otevřené rány dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
895,Traumatická amputace prstu nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
896,Traumatická amputace chodidla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
897,Traumatická amputace dolní(ch) končetin(y) nad kotníkem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
900,Poranění cév hlavy nebo krku,12,-,-,-,-,-,-,-,1,1,1,1,1,1,-,3,-,1,1,-,-,-,1,
901,Poranění cév hrudníku,14,-,-,-,-,-,-,1,1,2,1,1,-,-,2,-,-,1,1,1,1,-,2,
902,Poranění cév břicha nebo pánve,6,1,-,-,-,-,-,-,-,1,-,-,1,-,1,-,1,-,1,-,-,-,-,
903,Poranění cév horní končetiny,9,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,3,1,-,1,2,-,
904,Poranění cév dolní končetiny nebo ns míst,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,
